
#
# Format: DEVICE_NAME, PROGRAM_MEMORY_WORDS, DATA_MEMORY_BYTES, EEPROM_BYTES, ARCHITECTURE
# Generated from: Microchip Device Family Pack (DFP) .PIC files
PIC16F54, 512, 0, 0, PIC16
PIC16F570, 512, 0, 0, PIC16
PIC16F57, 512, 0, 0, PIC16
PIC16F59, 512, 0, 0, PIC16
PIC16F610, 1024, 256, 0, PIC16
PIC16F616, 2048, 256, 0, PIC16
PIC16F627, 1024, 512, 128, PIC16
PIC16F627A, 1024, 512, 128, PIC16
PIC16F628, 2048, 512, 256, PIC16
PIC16F628A, 2048, 512, 256, PIC16
PIC16F630, 1024, 256, 128, PIC16
PIC16F631, 1024, 512, 128, PIC16
PIC16F636, 2048, 512, 256, PIC16
PIC16F639, 2048, 512, 256, PIC16
PIC16F648A, 2048, 512, 256, PIC16
PIC16F676, 1024, 256, 128, PIC16
PIC16F677, 2048, 512, 256, PIC16
PIC16F684, 2048, 256, 256, PIC16
PIC16F685, 2048, 512, 256, PIC16
PIC16F687, 2048, 512, 256, PIC16
PIC16F688, 2048, 512, 256, PIC16
PIC16F689, 2048, 512, 256, PIC16
PIC16F690, 2048, 512, 256, PIC16
PIC16F707, 2048, 512, 0, PIC16
PIC16F716, 2048, 256, 0, PIC16
PIC16F720, 2048, 512, 0, PIC16
PIC16F721, 2048, 512, 0, PIC16
PIC16F72, 2048, 512, 0, PIC16
PIC16F722, 2048, 512, 0, PIC16
PIC16F722A, 2048, 512, 0, PIC16
PIC16F723, 2048, 512, 0, PIC16
PIC16F723A, 2048, 512, 0, PIC16
PIC16F724, 2048, 512, 0, PIC16
PIC16F726, 2048, 512, 0, PIC16
PIC16F727, 2048, 512, 0, PIC16
PIC16F73, 2048, 512, 0, PIC16
PIC16F737, 2048, 512, 0, PIC16
PIC16F74, 2048, 512, 0, PIC16
PIC16F747, 2048, 512, 0, PIC16
PIC16F753, 2048, 512, 0, PIC16
PIC16F76, 2048, 512, 0, PIC16
PIC16F767, 2048, 512, 0, PIC16
PIC16F77, 2048, 512, 0, PIC16
PIC16F777, 2048, 512, 0, PIC16
PIC16F785, 2048, 512, 256, PIC16
PIC16F818, 1024, 512, 128, PIC16
PIC16F819, 2048, 512, 256, PIC16
PIC16F83, 512, 256, 128, PIC16
PIC16F84, 1024, 256, 128, PIC16
PIC16F84A, 1024, 256, 128, PIC16
PIC16F870, 2048, 512, 256, PIC16
PIC16F871, 2048, 512, 256, PIC16
PIC16F87, 2048, 512, 256, PIC16
PIC16F872, 2048, 512, 256, PIC16
PIC16F873, 2048, 512, 256, PIC16
PIC16F873A, 2048, 512, 256, PIC16
PIC16F874, 2048, 512, 256, PIC16
PIC16F874A, 2048, 512, 256, PIC16
PIC16F876, 2048, 512, 256, PIC16
PIC16F876A, 2048, 512, 256, PIC16
PIC16F877, 2048, 512, 256, PIC16
PIC16F877A, 2048, 512, 256, PIC16
PIC16F88, 2048, 512, 256, PIC16
PIC16F882, 2048, 512, 256, PIC16
PIC16F883, 2048, 512, 256, PIC16
PIC16F884, 2048, 512, 256, PIC16
PIC16F886, 2048, 512, 256, PIC16
PIC16F887, 2048, 512, 256, PIC16
PIC16F913, 2048, 512, 256, PIC16
PIC16F914, 2048, 512, 256, PIC16
PIC16F916, 2048, 512, 256, PIC16
PIC16F917, 2048, 512, 256, PIC16
PIC16F946, 2048, 512, 256, PIC16
PIC16HV540, 512, 0, 0, PIC16
PIC16HV610, 1024, 256, 0, PIC16
PIC16HV616, 2048, 256, 0, PIC16
PIC16HV753, 2048, 512, 0, PIC16
PIC16HV785, 2048, 512, 256, PIC16
PIC16LF1454, 2048, 4096, 0, PIC16
PIC16LF1455, 2048, 4096, 0, PIC16
PIC16LF1459, 2048, 4096, 0, PIC16
PIC16LF1503, 2048, 4096, 0, PIC16
PIC16LF1507, 2048, 4096, 0, PIC16
PIC16LF1508, 2048, 4096, 0, PIC16
PIC16LF1509, 2048, 4096, 0, PIC16
PIC16LF1512, 2048, 4096, 256, PIC16
PIC16LF1513, 2048, 4096, 256, PIC16
PIC16LF1516, 2048, 4096, 0, PIC16
PIC16LF1517, 2048, 4096, 0, PIC16
PIC16LF1518, 2048, 4096, 0, PIC16
PIC16LF1519, 2048, 4096, 0, PIC16
PIC16LF1526, 2048, 4096, 0, PIC16
PIC16LF1527, 2048, 4096, 0, PIC16
PIC16LF15313, 2048, 8192, 0, PIC16
PIC16LF15323, 2048, 8192, 0, PIC16
PIC16LF15324, 4096, 8192, 0, PIC16
PIC16LF15325, 8192, 8192, 0, PIC16
PIC16LF15344, 4096, 8192, 0, PIC16
PIC16LF15345, 8192, 8192, 0, PIC16
PIC16LF15354, 4096, 8192, 0, PIC16
PIC16LF15355, 8192, 8192, 0, PIC16
PIC16LF15356, 16384, 8192, 0, PIC16
PIC16LF15375, 8192, 8192, 0, PIC16
PIC16LF15376, 16384, 8192, 0, PIC16
PIC16LF15385, 8192, 8192, 0, PIC16
PIC16LF15386, 16384, 8192, 0, PIC16
PIC16LF1554, 2048, 4096, 0, PIC16
PIC16LF1559, 2048, 4096, 0, PIC16
PIC16LF1566, 2048, 4096, 0, PIC16
PIC16LF1567, 2048, 4096, 0, PIC16
PIC16LF1574, 2048, 4096, 256, PIC16
PIC16LF1575, 2048, 4096, 256, PIC16
PIC16LF1578, 2048, 4096, 256, PIC16
PIC16LF1579, 2048, 4096, 256, PIC16
PIC16LF1613, 2048, 4096, 256, PIC16
PIC16LF1614, 2048, 4096, 256, PIC16
PIC16LF1615, 2048, 4096, 256, PIC16
PIC16LF1618, 2048, 4096, 256, PIC16
PIC16LF1619, 2048, 4096, 256, PIC16
PIC16LF1703, 2048, 4096, 256, PIC16
PIC16LF1704, 2048, 4096, 256, PIC16
PIC16LF1705, 2048, 4096, 256, PIC16
PIC16LF1707, 2048, 4096, 256, PIC16
PIC16LF1708, 2048, 4096, 256, PIC16
PIC16LF1709, 2048, 4096, 256, PIC16
PIC16LF1713, 2048, 4096, 256, PIC16
PIC16LF1716, 2048, 4096, 256, PIC16
PIC16LF1717, 2048, 4096, 256, PIC16
PIC16LF1718, 2048, 4096, 256, PIC16
PIC16LF1719, 2048, 4096, 256, PIC16
PIC16LF1764, 2048, 4096, 256, PIC16
PIC16LF1765, 2048, 4096, 256, PIC16
PIC16LF1768, 2048, 4096, 256, PIC16
PIC16LF1769, 2048, 4096, 256, PIC16
PIC16LF1773, 2048, 4096, 256, PIC16
PIC16LF1776, 2048, 4096, 256, PIC16
PIC16LF1777, 2048, 4096, 256, PIC16
PIC16LF1778, 2048, 4096, 256, PIC16
PIC16LF1779, 2048, 4096, 256, PIC16
PIC16LF1782, 2048, 4096, 256, PIC16
PIC16LF1783, 2048, 4096, 256, PIC16
PIC16LF1784, 2048, 4096, 256, PIC16
PIC16LF1786, 2048, 4096, 256, PIC16
PIC16LF1787, 2048, 4096, 256, PIC16
PIC16LF1788, 2048, 4096, 256, PIC16
PIC16LF1789, 2048, 4096, 256, PIC16
PIC16LF1823, 2048, 4096, 256, PIC16
PIC16LF1824, 2048, 4096, 256, PIC16
PIC16LF1824T39A, 2048, 4096, 256, PIC16
PIC16LF1825, 2048, 4096, 256, PIC16
PIC16LF1826, 2048, 4096, 256, PIC16
PIC16LF1827, 2048, 4096, 256, PIC16
PIC16LF1828, 2048, 4096, 256, PIC16
PIC16LF1829, 2048, 4096, 256, PIC16
PIC16LF18313, 2048, 4096, 256, PIC16
PIC16LF18323, 2048, 4096, 256, PIC16
PIC16LF18324, 4096, 4096, 256, PIC16
PIC16LF18325, 8192, 8192, 256, PIC16
PIC16LF18326, 16384, 4096, 256, PIC16
PIC16LF18344, 4096, 4096, 256, PIC16
PIC16LF18345, 8192, 8192, 256, PIC16
PIC16LF18346, 16384, 4096, 256, PIC16
PIC16LF18424, 4096, 8192, 256, PIC16
PIC16LF18425, 8192, 8192, 256, PIC16
PIC16LF18426, 16384, 8192, 256, PIC16
PIC16LF18444, 4096, 8192, 256, PIC16
PIC16LF18445, 8192, 8192, 256, PIC16
PIC16LF18446, 16384, 8192, 256, PIC16
PIC16LF18455, 8192, 8192, 256, PIC16
PIC16LF18456, 16384, 8192, 256, PIC16
PIC16LF1847, 2048, 4096, 256, PIC16
PIC16LF18854, 4096, 4096, 256, PIC16
PIC16LF18855, 8192, 4096, 256, PIC16
PIC16LF18856, 16384, 4096, 256, PIC16
PIC16LF18857, 32768, 8192, 256, PIC16
PIC16LF18875, 8192, 4096, 256, PIC16
PIC16LF18876, 16384, 4096, 256, PIC16
PIC16LF18877, 32768, 8192, 256, PIC16
PIC16LF1902, 2048, 4096, 256, PIC16
PIC16LF1903, 2048, 4096, 256, PIC16
PIC16LF1904, 2048, 4096, 0, PIC16
PIC16LF1906, 2048, 4096, 0, PIC16
PIC16LF1907, 2048, 4096, 0, PIC16
PIC16LF19155, 8192, 8192, 256, PIC16
PIC16LF19156, 16384, 8192, 256, PIC16
PIC16LF19175, 8192, 8192, 256, PIC16
PIC16LF19176, 16384, 8192, 256, PIC16
PIC16LF19185, 8192, 8192, 256, PIC16
PIC16LF19186, 16384, 8192, 256, PIC16
PIC16LF19195, 8192, 8192, 256, PIC16
PIC16LF19196, 16384, 8192, 256, PIC16
PIC16LF19197, 32768, 8192, 256, PIC16
PIC16LF1933, 2048, 4096, 256, PIC16
PIC16LF1934, 2048, 4096, 256, PIC16
PIC16LF1936, 2048, 4096, 256, PIC16
PIC16LF1937, 2048, 4096, 256, PIC16
PIC16LF1938, 2048, 4096, 256, PIC16
PIC16LF1939, 2048, 4096, 256, PIC16
PIC16LF1946, 2048, 4096, 256, PIC16
PIC16LF1947, 2048, 4096, 256, PIC16
PIC16LF627, 1024, 512, 128, PIC16
PIC16LF627A, 1024, 512, 128, PIC16
PIC16LF628, 2048, 512, 256, PIC16
PIC16LF628A, 2048, 512, 256, PIC16
PIC16LF648A, 2048, 512, 256, PIC16
PIC16LF707, 2048, 512, 0, PIC16
PIC16LF720, 2048, 512, 0, PIC16
PIC16LF721, 2048, 512, 0, PIC16
PIC16LF722, 2048, 512, 0, PIC16
PIC16LF722A, 2048, 512, 0, PIC16
PIC16LF723, 2048, 512, 0, PIC16
PIC16LF723A, 2048, 512, 0, PIC16
PIC16LF724, 2048, 512, 0, PIC16
PIC16LF726, 2048, 512, 0, PIC16
PIC16LF727, 2048, 512, 0, PIC16
PIC16LF73, 2048, 512, 0, PIC16
PIC16LF74, 2048, 512, 0, PIC16
PIC16LF747, 2048, 512, 0, PIC16
PIC16LF76, 2048, 512, 0, PIC16
PIC16LF767, 2048, 512, 0, PIC16
PIC16LF77, 2048, 512, 0, PIC16
PIC16LF777, 2048, 512, 0, PIC16
PIC16LF818, 1024, 512, 128, PIC16
PIC16LF819, 2048, 512, 256, PIC16
PIC16LF83, 512, 256, 128, PIC16
PIC16LF84, 1024, 256, 128, PIC16
PIC16LF84A, 1024, 256, 128, PIC16
PIC16LF870, 2048, 512, 256, PIC16
PIC16LF871, 2048, 512, 256, PIC16
PIC16LF87, 2048, 512, 256, PIC16
PIC16LF872, 2048, 512, 256, PIC16
PIC16LF873, 2048, 512, 256, PIC16
PIC16LF873A, 2048, 512, 256, PIC16
PIC16LF874, 2048, 512, 256, PIC16
PIC16LF874A, 2048, 512, 256, PIC16
PIC16LF876, 2048, 512, 256, PIC16
PIC16LF876A, 2048, 512, 256, PIC16
PIC16LF877, 2048, 512, 256, PIC16
PIC16LF877A, 2048, 512, 256, PIC16
PIC16LF88, 2048, 512, 256, PIC16
PIC18C242, 8192, 4096, 0, PIC18
PIC18C252, 16384, 4096, 0, PIC18
PIC18C442, 8192, 4096, 0, PIC18
PIC18C452, 16384, 4096, 0, PIC18
PIC18C601, 3, 4096, 0, PIC18
